FREQ;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;ACTIVITY;VALUATION;PRICES;UNIT_MEASURE;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;DECIMALS;TABLE_IDENTIFIER;TITLE;TITLE_COMPL;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2005;49050;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2006;47350;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2007;48690;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2008;49980;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2009;52100;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2010;50240;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2011;51410;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2012;51810;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2013;51190;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2014;53020;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2015;51600;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2016;52690;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2017;52930;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2018;54760;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;RTU;_Z;_Z;HW;N;2019;54690;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2000;1428040;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2001;1432220;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2002;1429080;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2003;1433600;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2004;1444160;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2005;1440370;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2006;1448160;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2007;1461600;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2008;1480410;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2009;1420460;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2010;1421350;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2011;1448270;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2012;1427580;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2013;1409280;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2014;1413780;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2015;1394110;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2016;1425400;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2017;1438190;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2018;1462810;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;EMP;_T;_Z;_Z;HW;N;2019;1476720;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2000;12000;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2001;12160;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2002;11810;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2003;11990;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2004;12210;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2005;12670;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2006;12670;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2007;13670;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2008;13360;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2009;13950;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2010;12990;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2011;14600;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2012;15020;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2013;14940;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2014;15740;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2015;15230;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2016;14800;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2017;15700;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2018;17680;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;A;_Z;_Z;HW;N;2019;17980;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;BTE;_Z;_Z;HW;N;2000;262940;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
A;AT2;W2;S1;S1;_Z;SAL;BTE;_Z;_Z;HW;N;2001;267110;A;F;;;;;C;;;P1Y;;0;T1002;;;3;2021-12-14T14:17:24;;;;;
